         *    28.000    42.000         *    41.000         *    54.000    28.661     3.510     4.161     0.726
         *    31.000         *    45.000         *         *    52.000    29.912     3.818     4.130     0.737
         *         *    35.000         *    46.000         *    46.000    28.246     4.091     3.856     0.752
         *    44.000         *         *    47.000         *         *    35.345     4.091     4.061     0.803
    31.000         *    43.000         *         *         *         *    33.192     3.825     4.387     0.837
    23.000         *    34.000         *         *         *         *    26.617     3.825     4.313     0.837
    31.000         *    46.000         *    54.000         *         *    34.709     3.464     4.527     0.784
         *    48.000         *    51.000         *         *         *    39.647     3.992     4.313     0.828
         *         *    45.000    49.000         *         *         *    35.931     4.116     4.353     0.833
         *         *    45.000         *    53.000         *         *    35.817     4.236     4.343     0.813
         *    40.000         *    47.000         *         *         *    34.981     3.992     4.301     0.828
         *    33.000         *         *    62.000         *         *    35.443     4.091     4.790     0.803
         *    49.000         *    49.000         *         *         *    39.360     3.992     4.248     0.828
         *         *    40.000         *    49.000         *    56.000    32.202     4.091     4.178     0.752
    30.000         *         *    35.000         *         *         *    28.409     3.891     4.026     0.814
         *         *         *    47.000         *         *         *    34.493     5.100     4.315     0.833
         *    24.000         *         *    39.000         *         *    24.265     4.091     4.135     0.803
         *         *    40.000         *    45.000         *         *    31.217     4.236     4.145     0.813
         *    41.000         *    51.000         *         *         *    36.782     3.992     4.394     0.828
         *    45.000         *    50.000         *         *    80.000    40.408     3.818     5.079     0.737
    20.000         *         *    49.000         *         *         *    29.138     3.891     4.705     0.814
    26.000         *    46.000         *         *         *    54.000    31.402     3.583     4.247     0.715
    31.000         *         *         *    44.000         *         *    30.610     3.969     4.107     0.785
    36.000         *    50.000         *         *         *         *    37.813     3.825     4.464     0.837
         *         *         *         *    47.000         *         *    32.035     5.279     4.200     0.815
    27.000         *         *         *         *         *    42.000    26.189     4.133     3.636     0.715
         *    31.000         *    39.000         *         *         *    28.514     3.992     4.196     0.828
    39.000         *    49.000         *         *         *         *    38.653     3.825     4.393     0.837
    48.000         *    50.000         *         *         *         *    42.659     3.825     4.270     0.837
         *         *    59.000         *    65.000         *         *    45.369     4.236     4.593     0.813
         *    50.000         *    44.000         *    46.000         *    35.788     3.752     3.605     0.770
    24.000         *    43.000    48.000         *         *         *    31.358     3.397     4.617     0.811
    22.000         *         *    48.000         *         *         *    29.623     3.891     4.628     0.814
         *    37.000         *    46.000    59.000         *         *    35.176     3.674     4.562     0.798
         *         *         *    58.000         *    74.000         *    44.094     4.527     4.848     0.793
         *         *         *         *    40.000         *         *    28.011     5.279     4.027     0.815
         *    36.000         *         *    39.000         *         *    29.381     4.091     3.920     0.803
         *    39.000         *    50.000         *         *         *    35.616     3.992     4.391     0.828
         *    37.000         *    46.000    54.000         *         *    34.116     3.674     4.411     0.798
    28.000         *         *    51.000         *    47.000         *    31.491     3.618     4.208     0.747
         *         *    39.000         *    46.000         *         *    31.129     4.236     4.181     0.813
         *    41.000         *         *         *         *    52.000    33.535     4.286     3.853     0.738
         *    32.000         *    44.000         *         *    51.000    29.851     3.818     4.053     0.737
    42.000         *    45.000         *         *         *         *    38.378     3.825     4.254     0.837
         *    39.000         *         *    43.000         *    42.000    29.867     3.926     3.415     0.732
         *    46.000         *    48.000         *    47.000         *    35.630     3.752     3.776     0.770
    39.000         *    38.000         *    36.000         *         *    31.322     3.464     3.560     0.784
    18.000         *    43.000         *         *         *         *    27.942     3.825     4.597     0.837
    29.000         *         *    44.000         *    44.000         *    29.507     3.618     3.970     0.747
    27.000    30.000         *         *         *         *         *    28.304     3.780     4.306     0.851
         *         *         *    44.000         *    46.000         *    30.374     4.527     4.006     0.793
         *    30.000         *    40.000         *    45.000         *    27.627     3.752     4.050     0.770
         *    37.000         *    59.000         *    52.000         *    36.291     3.752     4.284     0.770
         *    43.000         *         *    53.000    60.000         *    37.146     3.855     4.351     0.761
         *    18.000    19.000         *         *    38.000         *    17.495     3.644     4.067     0.771
    17.000         *         *         *    31.000         *         *    20.300     3.969     3.964     0.785
         *    43.000         *         *         *         *         *    37.427     4.857     4.358     0.854
    23.000         *    40.000         *         *         *         *    28.847     3.825     4.448     0.837
         *    47.000         *    45.000         *         *         *    37.150     3.992     4.167     0.828
    28.000         *    42.000         *    42.000         *         *    30.054     3.464     4.132     0.784
    34.000         *    42.000         *         *         *    49.000    32.273     3.583     3.743     0.715
    20.000         *         *    29.000         *         *    42.000    21.428     3.678     3.840     0.714
         *    28.000         *    45.000    47.000         *         *    29.389     3.674     4.391     0.798
         *    26.000    38.000         *         *    40.000         *    26.023     3.644     3.898     0.771
         *    28.000         *         *         *         *         *    27.881     4.857     4.276     0.854
         *         *    50.000         *    53.000         *         *    37.856     4.236     4.306     0.813
         *    44.000         *         *    67.000         *         *    41.729     4.091     4.771     0.803
         *    28.000         *         *         *    49.000         *    27.806     4.191     4.265     0.772
    15.000         *    48.000         *         *         *         *    28.588     3.825     4.758     0.837
         *    31.000         *    41.000         *         *         *    29.210     3.992     4.249     0.828
         *    47.000         *    59.000         *         *         *    42.022     3.992     4.534     0.828
         *         *    47.000         *    45.000    56.000         *    34.337     4.014     4.140     0.779
    12.000         *    37.000         *         *         *    44.000    22.220     3.583     4.211     0.715
    15.000         *         *         *    41.000         *         *    22.679     3.969     4.425     0.785
         *    30.000    50.000         *         *         *         *    33.715     3.901     4.475     0.846
         *    25.000         *    36.000         *         *         *    25.014     3.992     4.188     0.828
         *    14.000         *         *    33.000         *    49.000    19.020     3.926     4.369     0.732
         *    27.000         *         *    44.000         *         *    27.140     4.091     4.259     0.803
         *         *    40.000         *    48.000         *         *    32.178     4.236     4.232     0.813
         *         *    46.000         *    47.000         *         *    34.304     4.236     4.160     0.813
         *         *    29.000         *    45.000         *         *    26.732     4.236     4.224     0.813
         *    42.000         *         *    54.000    57.000         *    36.461     3.855     4.295     0.761
         *         *         *    57.000         *         *         *    40.516     5.100     4.505     0.833
    31.000    54.000         *         *    66.000    71.000         *    41.735     3.246     5.132     0.725
         *         *    43.000    54.000         *    68.000         *    38.470     3.896     4.773     0.786
    20.000         *    38.000         *         *         *         *    26.892     3.825     4.452     0.837
    15.000    37.000         *         *         *         *         *    26.270     3.780     4.491     0.851
         *    30.000    40.000         *         *         *         *    29.998     3.901     4.322     0.846
    30.000         *    40.000         *    43.000         *    48.000    29.700     3.383     3.784     0.704
         *    25.000         *         *    63.000         *         *    32.352     4.091     4.969     0.803
         *         *    42.000         *    45.000         *         *    32.032     4.236     4.130     0.813
    29.000         *         *         *    48.000         *         *    31.040     3.969     4.324     0.785
         *    40.000         *    62.000         *         *         *    40.202     3.992     4.694     0.828
         *    30.000    48.000         *         *    43.000         *    30.790     3.644     3.901     0.771
         *    30.000         *    41.000         *         *         *    28.801     3.992     4.260     0.828
    37.000         *    52.000         *         *         *         *    38.960     3.825     4.493     0.837
    30.000         *    46.000         *    45.000         *         *    32.450     3.464     4.208     0.784
         *    32.000    42.000         *    48.000         *         *    31.343     3.573     4.311     0.803
         *    19.000         *         *    52.000         *    57.000    26.668     3.926     4.797     0.732
         *    43.000         *         *    48.000         *         *    35.238     4.091     4.114     0.803
    29.000         *         *    35.000         *         *         *    27.991     3.891     4.048     0.814
    22.000         *    46.000         *         *         *         *    30.672     3.825     4.600     0.837
         *    26.000    35.000         *    42.000         *         *    26.219     3.573     4.206     0.803
         *         *    35.000         *    47.000         *         *    29.819     4.236     4.239     0.813
         *         *    37.000         *    44.000         *         *    29.673     4.236     4.137     0.813
         *    32.000         *         *    50.000         *         *    31.187     4.091     4.382     0.803
         *    38.000         *         *    40.000         *         *    30.553     4.091     3.920     0.803
    24.000         *         *    46.000         *         *         *    29.758     3.891     4.518     0.814
         *    44.000         *    54.000         *    53.000         *    37.583     3.752     4.109     0.770
    33.000         *    50.000         *    47.000    63.000         *    35.842     3.340     4.481     0.734
    35.000         *         *         *    53.000         *    48.000    33.160     3.770     3.778     0.706
    25.000         *         *    26.000         *         *         *    23.164     3.891     3.846     0.814
         *    35.000         *         *    45.000         *         *    30.870     4.091     4.151     0.803
         *    28.000         *         *    42.000         *    52.000    26.936     3.926     4.172     0.732
         *    38.000         *         *    47.000         *         *    32.787     4.091     4.168     0.803
    14.000         *         *    40.000         *    44.000         *    23.066     3.618     4.455     0.747
         *    49.000         *    50.000         *    55.000         *    38.623     3.752     4.032     0.770
         *         *    51.000         *    63.000         *         *    41.466     4.236     4.592     0.813
         *         *    51.000    62.000         *    67.000         *    43.055     3.896     4.642     0.786
         *         *    38.000         *    51.000    50.000         *    31.593     4.014     4.209     0.779
         *         *    45.000         *    59.000         *         *    37.739     4.236     4.518     0.813
         *    44.000         *    58.000         *         *         *    40.446     3.992     4.543     0.828
    23.000         *    42.000         *    61.000         *    64.000    32.610     3.383     5.079     0.704
    21.000         *         *         *    44.000    43.000         *    25.292     3.705     4.194     0.735
         *    36.000    40.000         *         *         *         *    32.373     3.901     4.295     0.846
    52.000    67.000         *    63.000         *         *         *    51.721     3.327     4.397     0.814
         *         *    44.000    43.000         *         *         *    33.427     4.116     4.239     0.833
    34.000    44.000         *         *         *         *    48.000    33.938     3.491     3.577     0.708
         *    44.000         *    42.000         *         *    49.000    33.327     3.818     3.621     0.737
         *         *    28.000         *    53.000         *         *    28.886     4.236     4.466     0.813
         *    49.000         *    56.000         *         *         *    41.796     3.992     4.432     0.828
         *         *    44.000    45.000         *         *         *    34.132     4.116     4.277     0.833
    40.000    60.000         *    58.000         *         *         *    44.858     3.327     4.505     0.814
         *    49.000         *         *         *         *         *    41.245     4.857     4.390     0.854
         *    37.000         *    44.000    56.000         *         *    34.036     3.674     4.446     0.798
    15.000         *         *         *    64.000         *         *    30.151     3.969     5.357     0.785
         *         *    46.000         *    46.000         *    46.000    32.158     4.091     3.614     0.752
         *    26.000    43.000         *         *         *         *    29.530     3.901     4.385     0.846
         *    32.000         *         *         *         *         *    30.426     4.857     4.298     0.854
         *         *         *         *    50.000         *         *    33.759     5.279     4.274     0.815
         *    32.000         *    35.000         *         *    51.000    27.383     3.818     4.032     0.737
         *         *         *    25.000    42.000         *         *    22.941     4.393     4.012     0.815
         *         *    21.000    37.000         *         *         *    22.330     4.116     4.127     0.833
         *         *    50.000         *    64.000         *         *    41.379     4.236     4.628     0.813
    37.000         *         *         *    52.000         *         *    35.818     3.969     4.266     0.785
         *         *         *    44.000         *         *         *    32.687     5.100     4.258     0.833
         *    50.000         *         *    46.000         *         *    37.584     4.091     3.918     0.803
    33.000         *    43.000         *         *         *         *    34.000     3.825     4.355     0.837
         *    40.000         *         *         *         *         *    35.518     4.857     4.341     0.854
    26.000         *    26.000         *    42.000         *         *    25.029     3.464     4.116     0.784
         *         *    29.000         *    44.000    47.000         *    26.341     4.014     4.183     0.779
